run,config_label,model,iteration,delta_coh,U,sector,Lambda,z_shift,nkeep,beta0,Gamma_PT,Delta_eff,F_lambda,soc_lambda,z_center_real,z_center_imag,s_real,s_imag,s_abs,y_real,y_imag,y_abs,B_frobenius,alignment,trace_fraction,support,max_residual,biorth_error,reliable,tracking_cost,rank_minus,rank_plus,B0_real,B0_imag,Bx_real,Bx_imag,By_real,By_imag,Bz_real,Bz_imag,Bx_abs,By_abs,Bz_abs,nilpotent_mismatch
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.002500,reference,scalar,6,0.0001,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241926993579965,5.027855900116919e-06,0.00010301001895965389,0.00010282787127688308,0.00014554942499853268,3.7492894733019847e-11,2.1184601939625152e-08,2.118463511740349e-08,0.0002014898239731459,0.9999974648715395,0.0021955071907407433,1.3182549959231975,5.286898162548118e-12,1.094128218458374e-08,True,0.15734085441624857,10,8,7.80413239931453e-11,3.1280448398763566e-07,-1.855324422165497e-07,0.00010074452352511529,2.245064214829312e-15,-3.93929575721866e-15,0.00010074423724852239,2.8627667942533576e-07,0.00010074469436446578,4.534133256924425e-15,0.00010074464399224283,0.0004999998748018445
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.005000,reference,scalar,6,0.0001,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124195380967625,5.5739171929999984e-06,0.00010863560187769628,0.0001081632184968,0.00015330027994402303,1.0241215974282876e-10,2.3500752684857276e-08,2.3500975830915824e-08,0.0002122400988039281,0.9999972019190938,0.0023121754788233578,1.314834795230379,3.507752161833691e-12,2.320535116745392e-08,True,0.2407596553976219,11,9,9.558592274763527e-10,3.4700168581477814e-07,-9.83236559592069e-08,0.00010611974671422626,-2.3804336323277053e-16,-7.119015460140855e-16,0.00010611954227102934,2.044431982599937e-07,0.00010611979226436912,7.506453583393518e-16,0.00010611973920451415,0.0004999998751402603
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.007500,reference,scalar,6,0.0001,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124199803674635,6.2100852503999975e-06,0.0001148570078236058,0.0001139611368,0.0001618001018137509,2.049915454435304e-10,2.6178470362049224e-08,2.617927294694016e-08,0.00022404239602773527,0.99999689919226,0.0024395916621271995,1.3111461975006962,4.5562205806353926e-12,8.860428608560188e-09,True,0.24438951751507348,10,8,2.3120458134010067e-09,3.8647782457797457e-07,4.24312667936584e-08,0.0001120208846293999,-3.320674085097869e-15,-2.6741015003141555e-15,0.00011202081503987946,6.95895482559956e-08,0.00011202089266545649,4.263530838802856e-15,0.00011202083665507999,0.0004999998750436756
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.010000,reference,scalar,6,0.0001,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11242058326106974,6.917908091549996e-06,0.00012163255091175024,0.00012022196548325,0.00017101987728318385,3.411564566437582e-10,2.924580867470417e-08,2.9247798425955267e-08,0.00023685858359115037,0.9999965521304366,0.002577931152292024,1.3071740744867832,4.332889289850151e-12,9.831035306036716e-09,True,0.08680577009957513,10,8,4.1874868209109e-09,4.3174271510906076e-07,2.129463486239061e-07,0.00011842873642870164,-1.0446965558255639e-15,-7.560703305115672e-16,0.00011842883094622037,-9.451751778297261e-08,0.00011842892787763586,1.2895864602397413e-15,0.00011842886866321746,0.0004999998745555531
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.015000,reference,scalar,6,0.0001,0.015,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11242225883763285,8.631413795600004e-06,0.00013707637557865138,0.0001341876197753,0.00019182348668174076,7.836154408190065e-10,3.678790513264858e-08,3.679625004273997e-08,0.00026582183476728445,0.9999957005567714,0.002889441154188817,1.2982710864814848,4.21134905021751e-12,7.909831597130006e-09,True,0.18583552574892462,10,8,1.0339267615691269e-08,5.430137126740292e-07,7.173974605215716e-07,0.00013290845965487807,1.9902970330859526e-15,3.8049879367009726e-16,0.0001329090441432507,-5.844884163537289e-07,0.00013291039578207836,2.0263419286722427e-15,0.00013291032932688645,0.0004999998750917692
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.020000,reference,scalar,6,0.0001,0.02,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11242447573863275,1.0823694689100001e-05,0.00015526029551105047,0.0001501144157894,0.00021596318480234447,1.5714215343858542e-09,4.661361711186189e-08,4.664009718997158e-08,0.00029949109915273174,0.9999945948157501,0.0032496679904958047,1.287929715005685,5.282680999029066e-12,4.822395274677405e-08,True,0.5131080982033908,13,9,2.1308694062301494e-08,6.878593236207894e-07,1.5006262685323586e-06,0.00014973727708292675,2.853484592710287e-16,-2.221913004435839e-15,0.00014973862797061367,-1.3508876405302626e-06,0.00014974479632830982,2.240160963522364e-15,0.00014974472145601388,0.0004999998751066525
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.030000,reference,scalar,6,0.0001,0.03,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11243010983409754,1.7152144134500004e-05,0.00020070973342634774,0.0001878046267765,0.00027487265220595527,5.013819253415107e-09,7.538843315309208e-08,7.555497493073603e-08,0.0003818504076876376,0.9999913713517699,0.00412398186029207,1.26221404687994,5.359566126253467e-12,2.2820301115146322e-08,True,0.5804609185797329,14,10,6.913173576127206e-08,1.1113641974668567e-06,4.152778198560131e-06,0.0001908784591491308,1.7425297316187027e-15,-2.0924077019104058e-15,0.0001908824210449088,-3.961895777598929e-06,0.00019092362801369776,2.7229726139991076e-15,0.00019092353255195757,0.0004999998747809198
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.050000,reference,scalar,6,0.0001,0.05,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11244306235441115,4.23764604413e-05,0.00033194450695024635,0.0002832251473251,0.00043635265528213155,2.9970671617117555e-08,1.880300637694824e-07,1.9040363977176674e-07,0.0006078889749518875,0.9999788582935192,0.006483284400917513,1.1866213189652577,4.411690362471738e-12,8.989331237423411e-08,True,1.1501518335126812,15,8,4.048503609609729e-07,2.75722654452791e-06,1.4842440484375183e-05,0.0003035755532245975,1.6398557858843255e-17,-6.484950312748809e-15,0.0003035900920750154,-1.4538850392197302e-05,0.000303938175547516,6.484971046313216e-15,0.00030393802357856284,0.0004999998751711287
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.075000,reference,scalar,6,0.0001,0.075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11245983611926065,0.00011279418810920003,0.0005675468681485552,0.0004217072604334,0.0007070689224166742,1.4427243404299e-07,4.786772698689665e-07,4.999464610474769e-07,0.0009877725180839805,0.9999471641384827,0.01026737346580233,1.0531923037857862,5.71260813848179e-12,2.461310819797303e-07,True,0.9583438605674467,15,8,1.7949322760514455e-06,6.94309508287314e-06,3.1943135890952525e-05,0.0004928262175587208,2.3965746921705833e-15,-4.904666354044879e-15,0.0004928576678369534,-3.145027822316201e-05,0.0004938603493334766,5.458875552680461e-15,0.0004938601024034995,0.0004999998749537512
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.100000,reference,scalar,6,0.0001,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11248386918562164,0.00023470865174195,0.0008469947202302472,0.0005588479628052499,0.001014746816516067,4.050890105663367e-07,9.466825478149525e-07,1.0297111016294926e-06,0.0014270342086228727,0.9998991732287389,0.014191315194788216,0.9082160893334872,4.8351883331224095e-12,8.009083680149983e-08,True,0.7718741738078193,16,8,4.397528001839901e-06,1.362803054790976e-05,2.498822052408823e-05,0.00071300769332972,-3.1017939952637796e-15,-2.463490295003673e-15,0.0007130319685182962,-2.4275188555550358e-05,0.000713445430227378,3.961049156805773e-15,0.0007134450735049504,0.0004999998750142726
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.000000,reference,scalar,6,7e-05,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241918863395431,3.180582236901846e-06,8.194907904530285e-05,8.191778849249192e-05,0.0001158713753602413,5.1274848726540066e-12,1.342617464877524e-08,1.3426175627873936e-08,0.0001917131920282619,0.9999988695109688,0.0014623532664718609,1.591382207184083,5.100320503769032e-12,4.4825396830103564e-08,True,0.2540453770535192,10,9,-1.650077725959308e-10,1.982390233896153e-07,-1.4258322368687955e-07,9.585639921907589e-05,6.472768284901398e-15,-2.3100402577969773e-15,9.585625244124431e-05,2.0968260038678287e-07,9.585650526293209e-05,6.872627973538806e-15,9.585648177808562e-05,0.0003499999570783423
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.002500,reference,scalar,6,7e-05,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241926901222195,3.517182264435126e-06,8.62016892072548e-05,8.604042715488623e-05,0.00012179362186575878,2.7776117188863655e-11,1.4833660321729897e-08,1.4833686327179431e-08,0.0002015186929279455,0.9999987576805113,0.001536924771809764,1.588213862047616,7.219260654058474e-12,4.188500691000515e-08,True,0.15718012303968246,10,8,1.1944873201988858e-10,2.190044228938169e-07,-9.80048790015186e-08,0.00010075919214031665,-2.527695392405549e-15,7.938805048484599e-16,0.00010075907416483953,1.685362307965803e-07,0.00010075923980323371,2.6494320623044266e-15,0.00010075921511711335,0.0003499999565286732
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.005000,reference,scalar,6,7e-05,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241952910004925,3.8986262565292895e-06,9.086995434705314e-05,9.05421432002382e-05,0.00012827793379349375,5.946890774308126e-11,1.6455120838179987e-08,1.6455228298327963e-08,0.00021226664461133855,0.9999986287118033,0.0016186645309098874,1.584812085519402,6.2189456314013466e-12,4.2849067066622014e-08,True,0.16045778188817283,11,8,5.506352254448224e-10,2.4295312633081353e-07,-3.8932487955965335e-08,0.00010613318912756716,1.7219231140779001e-15,-5.485953302009983e-15,0.00010613310986951998,1.1322566491507552e-07,0.00010613319626830504,5.749843723322397e-15,0.00010613317026559979,0.0003499999573629416
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.007500,reference,scalar,6,7e-05,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241995629787649,4.348807800379247e-06,9.60413722361983e-05,9.544888403922473e-05,0.00013540470688031998,1.1345571667863208e-10,1.8334083603081818e-08,1.833443464534537e-08,0.0002240922820926369,0.9999984801954523,0.0017079540897313383,1.581162737237913,5.205962856711609e-12,1.3070603937463913e-08,True,0.16425677391199328,11,9,1.238712816144954e-09,2.706347406219164e-07,6.931655023651789e-08,0.00011204596990545112,-3.5855107945181874e-15,-4.053164315377077e-15,0.00011204596352441142,9.11562424937751e-09,0.00011204599134657783,5.411471946250167e-15,0.00011204596389521731,0.0003499999572088145
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.010000,reference,scalar,6,7e-05,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124205483871549,4.84509900778408e-06,0.00010164800988519962,0.00010075870217671591,0.00014312454009693019,1.8000184928550317e-10,2.0483843109757407e-08,2.0484633977957774e-08,0.00023691484599726033,0.9999983098052643,0.0018049617845888048,1.5772397198423125,5.0824418917429646e-12,9.501532567894992e-09,True,0.08642205678170652,11,9,2.1619430500455336e-09,3.0236685905271977e-07,1.8586281902787036e-07,0.00011845709873689052,-4.6771397518852176e-15,-1.7689652857953746e-15,0.00011845717079684301,-1.0294279951145935e-07,0.00011845724454903098,5.000487420343543e-15,0.00011845721552700962,0.00034999995695031536
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.015000,reference,scalar,6,7e-05,0.015,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124221652654974,6.047400623150002e-06,0.00011441712609309984,0.00011265471476075,0.00016056887463400326,4.0019398557836537e-10,2.5779257407525856e-08,2.5782363501230253e-08,0.00026593066208833934,0.9999978914579467,0.0020235069043474762,1.568487682001729,6.1336522726495355e-12,9.45774364966622e-09,True,0.1851793329448239,11,9,5.207339267456596e-09,3.8046738562849496e-07,5.427920958315788e-07,0.00013296396721175794,-3.105642912976103e-15,4.0783403447960714e-15,0.00013296428201365213,-4.497170983976224e-07,0.00013296507511353776,5.1261952626592395e-15,0.00013296504253703154,0.00034999995721571455
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.020000,reference,scalar,6,7e-05,0.02,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11242429036516124,7.588995725150006e-06,0.00012940351919824705,0.00012631032800115,0.0001808302235265145,7.909718211329956e-10,3.269000190886739e-08,3.269956974064919e-08,0.00029968295254723836,0.999997347300386,0.002276596770597078,1.5583331938656373,7.604268779592023e-12,4.5990596502737846e-08,True,0.35229622547082884,12,10,1.0636860238327794e-08,4.823114443136487e-07,1.094901806010578e-06,0.00014983710599841843,-5.98594795692825e-15,2.0873672205995323e-15,0.00014983779900916238,-9.90015346756171e-07,0.00014984110632248443,6.339453829525609e-15,0.00014984106961142847,0.0003499999569515042
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.030000,reference,scalar,6,7e-05,0.03,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124295272651965,1.2064021853449997e-05,0.00016671535878660243,0.00015903095663164998,0.00023040151046059424,2.50316568816784e-09,5.302580598604428e-08,5.3084856022523316e-08,0.0003823816443688499,0.9999957546022307,0.0028927977064483377,1.5329840525180125,6.838595445823894e-12,2.5138199912526786e-08,True,0.7390227196817984,15,11,3.439559824877311e-08,7.814114723686382e-07,2.9678444556516544e-06,0.00019116700931129073,9.061897282905407e-16,-2.395986639546952e-15,0.00019116899312951555,-2.8340261603676685e-06,0.00019119004563453626,2.5616267879116935e-15,0.00019118999879290342,0.00034999995736557623
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.050000,reference,scalar,6,7e-05,0.05,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124395409521255,3.0302433003649994e-05,0.0002740610472047947,0.00024480266246315,0.0003674748986584467,1.5181114045941752e-08,1.3418174806634554e-07,1.3503780114403564e-07,0.0006101594010126104,0.9999894752140226,0.004574599848892946,1.45627715742225,7.172087573569017e-12,8.025956349034244e-08,True,1.072357320631709,15,9,2.04255760418283e-07,1.9631037380443944e-06,1.0580323066027125e-05,0.00030489302300817884,-9.363820482888308e-15,-8.9356944559622e-15,0.00030490027983309906,-1.0366892870202252e-05,0.00030507654566558763,1.2943251888380763e-14,0.00030507647092177455,0.00034999995702452076
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.075000,reference,scalar,6,7e-05,0.075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11244205282813269,8.45191030228e-05,0.0004683655315671012,0.0003782286254737,0.0006020159169721824,7.630937803240884e-08,3.542985024477671e-07,3.624231642878577e-07,0.0009913480017036949,0.9999728774030245,0.00735676321326193,1.3113088986650812,8.002886190522669e-12,1.0737244704073686e-07,True,1.1354146667180813,14,8,9.305438650345573e-07,5.072359723093991e-06,2.2104485521981693e-05,0.0004951675167649706,-3.889683714008996e-15,6.495341712945725e-15,0.0004951827472653267,-2.1757857598897247e-05,0.0004956606479632803,7.570938076814492e-15,0.0004956605265265032,0.00034999995712536446
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.100000,reference,scalar,6,7e-05,0.1,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124329904692016,0.0001873054023747,0.0007042604357217971,0.0005197905728951,0.0008753085176060334,2.2580052165243934e-07,7.321358707023713e-07,7.661650009936718e-07,0.0014153432879114086,0.9999459937389512,0.010386872419909168,1.1396259952393666,4.6732979897418294e-12,6.720548795622333e-08,True,0.8756896248324911,16,8,2.2921016178876455e-06,1.0139320788079077e-05,1.1156229712720382e-05,0.0007075456077894461,5.826610895154349e-15,-1.2437340518372739e-15,0.000707553070449268,-1.0660942563449953e-05,0.0007076335552837639,5.957874530000689e-15,0.0007076333819136348,0.00034999995709418264
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.000000,reference,scalar,6,4e-05,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124191941953273,1.8134644433594778e-06,6.199225569800126e-05,6.1910403170744e-05,8.761242941095994e-05,1.0141745762301242e-11,7.675931087454221e-09,7.67593778729044e-09,0.00019176083714801857,0.9999996308273453,0.0008356705116663367,2.1252158187565593,7.413878626392021e-12,6.730166424768747e-08,True,0.37958706371572803,10,9,2.2284661292117872e-11,1.133130653401309e-07,-2.8656057579685735e-08,9.588038464816056e-05,-3.2597215942134494e-15,-7.174057384897836e-15,9.588035784484407e-05,6.700820069173679e-08,9.588038893042133e-05,7.879903821341264e-15,9.58803812599549e-05,0.00019999999186510073
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.002500,reference,scalar,6,4e-05,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124192701755153,2.0074239239640845e-06,6.519060288480427e-05,6.504689596792497e-05,9.20918746662609e-05,1.8716029422196377e-11,8.480892727868346e-09,8.480913379546305e-09,0.0002015715530860403,0.9999995943014555,0.0008782920691074856,2.1220531317731854,9.329272676240404e-12,2.797247088780605e-08,True,0.15701259769250148,10,8,1.2254753285143851e-10,1.2518520279760025e-07,1.2182582943434438e-09,0.00010078574169416338,-3.1128325286323977e-15,-3.1838764942599812e-15,0.00010078572605573999,3.9096032044935434e-08,0.00010078574170152629,4.4527290375693415e-15,0.00010078573363865736,0.000199999991588161
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.005000,reference,scalar,6,4e-05,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241953001337329,2.2374485321745356e-06,6.870233118280028e-05,6.848106729965344e-05,9.700343750842458e-05,3.035373145150846e-11,9.40961793074485e-09,9.409666888450834e-09,0.00021234183108434775,0.9999995521375203,0.0009250539421699423,2.1187072352981176,9.79208481200327e-12,2.1544960998454125e-08,True,0.0803654876686497,10,8,2.6208529307702273e-10,1.3889507459726366e-07,3.9460363229844254e-08,0.00010617086702937166,-2.005436561171997e-14,-7.797811630001458e-15,0.00010617086582617497,3.007983136850429e-09,0.00010617087436245773,2.1517050130199596e-14,0.00010617086586878534,0.0001999999921705941
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.007500,reference,scalar,6,4e-05,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.11241995386907434,2.4868061755133186e-06,7.254035972314998e-05,7.222416662117909e-05,0.00010236422242604024,4.577354464016108e-11,1.0478334054810106e-08,1.047843403288784e-08,0.0002241075700443186,0.9999995036354005,0.0009760783748344585,2.1151194998243135,5.020593317629859e-12,1.082817645850268e-08,True,0.083298509983939,10,8,4.761194776110866e-10,1.5467643803039094e-07,8.611042180015388e-08,0.0001120537030391144,1.6560171745179375e-15,8.501382031261591e-15,0.00011205371955450016,-4.128893396849919e-08,0.0001120537361259444,8.661171359796308e-15,0.00011205372716145877,0.00019999999204349699
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.010000,reference,scalar,6,4e-05,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124205292251548,2.770465915663664e-06,7.673839554900308e-05,7.629030014987033e-05,0.00010820809234245172,6.85714544779502e-11,1.1708790458905838e-08,1.1708991248392562e-08,0.0002369463286580457,0.9999994479478017,0.0010315542340209535,2.1112957906318837,7.243002287510384e-12,1.6092544797946863e-08,True,0.08616303241908836,10,8,7.852773550642627e-10,1.728313687051402e-07,1.555101294697087e-07,0.00011847300397115673,-9.100915008587729e-15,-1.7528641556150258e-15,0.00011847304721953945,-1.0812091065986847e-07,0.00011847310603402819,9.26818141501219e-15,0.0001184730965561994,0.00019999999167100214
